tile_id,event_location,layer,file_path,readable,error,width,height,bands,dtype,crs,transform,resolution,nodata,min_values,max_values,nan_count,nan_ratio,inf_count,inf_ratio,unique_values,label_counts_json,invalid_pct,non_water_pct,water_pct,unexpected_values,empty_mask,only_invalid,no_water
Paraguay_215904,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_215904_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-56.2503471349,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_215904,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_215904_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.2503471349,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 35836, ""0"": 226308}",13.670349,86.329651,0.0,,False,False,True
Paraguay_215904,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_215904_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-56.2503471349,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-25.813945770263672;-47.58055114746094,1.3455549478530884;-8.770272254943848,0,0.0,0,0.0,,,,,,,,,
Paraguay_215904,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_215904_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.2503471349,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 248703, ""1"": 13441}",0.0,94.872665,5.127335,,False,False,False
Paraguay_215904,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_215904_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-56.2503471349,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1520.0;1267.0;1171.0;887.0;1147.0;1718.0;2001.0;1845.0;2085.0;583.0;315.0;1507.0;873.0,4121.0;4107.0;4001.0;4043.0;4250.0;5176.0;5703.0;5567.0;5975.0;2491.0;626.0;4532.0;3624.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_224845,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_224845_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.6761531538,0,-8.9831528412e-05,-24.1467148371,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_224845,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_224845_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.6761531538,0,-8.9831528412e-05,-24.1467148371,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 158224, ""0"": 103920}",60.357666,39.642334,0.0,,False,False,True
Paraguay_224845,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_224845_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-57.6761531538,0,-8.9831528412e-05,-24.1467148371,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-23.17710304260254;-35.6918830871582,-1.0015215873718262;-9.65478801727295,305922,0.58349991,0,0.0,,,,,,,,,
Paraguay_224845,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_224845_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.6761531538,0,-8.9831528412e-05,-24.1467148371,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 11407, ""0"": 248254, ""1"": 2483}",4.351425,94.701385,0.947189,,False,False,False
Paraguay_224845,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_224845_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-57.6761531538,0,-8.9831528412e-05,-24.1467148371,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1370.0;1253.0;1213.0;1106.0;1212.0;2854.0;3563.0;3722.0;3970.0;351.0;54.0;2021.0;989.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_225187,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_225187_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-56.8022720454,0,-8.9831528412e-05,-24.2387023222,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_225187,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_225187_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.8022720454,0,-8.9831528412e-05,-24.2387023222,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262097, ""1"": 47}",0.0,99.982071,0.017929,,False,False,False
Paraguay_225187,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_225187_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-56.8022720454,0,-8.9831528412e-05,-24.2387023222,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-29.21370506286621;-48.00151824951172,-0.0346970371901989;-7.645862102508545,0,0.0,0,0.0,,,,,,,,,
Paraguay_225187,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_225187_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.8022720454,0,-8.9831528412e-05,-24.2387023222,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 132384, ""1"": 129760}",0.0,50.500488,49.499512,,False,False,False
Paraguay_225187,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_225187_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-56.8022720454,0,-8.9831528412e-05,-24.2387023222,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1382.0;1077.0;986.0;670.0;983.0;1513.0;1748.0;1504.0;1854.0;416.0;166.0;1218.0;689.0,2114.0;2138.0;2212.0;2521.0;2477.0;3582.0;4738.0;4498.0;5120.0;906.0;621.0;4583.0;3431.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_232281,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_232281_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.1242282433,0,-8.9831528412e-05,-24.7906272328,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_232281,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_232281_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.1242282433,0,-8.9831528412e-05,-24.7906272328,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 232667, ""1"": 29477}",0.0,88.755417,11.244583,,False,False,False
Paraguay_232281,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_232281_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-57.1242282433,0,-8.9831528412e-05,-24.7906272328,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-20.764970779418945;-49.22208023071289,-0.2231762856245041;-8.689884185791016,1506,0.00287247,0,0.0,,,,,,,,,
Paraguay_232281,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_232281_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.1242282433,0,-8.9831528412e-05,-24.7906272328,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 195231, ""1"": 66913}",0.0,74.474716,25.525284,,False,False,False
Paraguay_232281,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_232281_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-57.1242282433,0,-8.9831528412e-05,-24.7906272328,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1347.0;1018.0;768.0;557.0;599.0;721.0;807.0;677.0;767.0;144.0;51.0;300.0;154.0,1499.0;1522.0;1558.0;1569.0;1399.0;3064.0;4075.0;4012.0;4460.0;348.0;70.0;2598.0;1362.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_24341,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_24341_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.468671035,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 214203, ""1"": 47941}",0.0,81.71196,18.28804,,False,False,False
Paraguay_24341,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_24341_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.468671035,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 193791, ""1"": 68353}",0.0,73.9254,26.0746,,False,False,False
Paraguay_24341,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_24341_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.468671035,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-45.840023040771484;-50.02437210083008,2.6553080081939697;-7.350345611572266,0,0.0,0,0.0,,,,,,,,,
Paraguay_24341,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_24341_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.468671035,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 194599, ""1"": 67545}",0.0,74.233627,25.766373,,False,False,False
Paraguay_24341,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_24341_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.468671035,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1318.0;982.0;738.0;483.0;511.0;607.0;609.0;584.0;510.0;122.0;50.0;218.0;104.0,2266.0;1935.0;2244.0;2380.0;2114.0;4084.0;4936.0;4888.0;5287.0;586.0;71.0;3172.0;2037.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_246154,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_246154_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.1702219858,0,-8.9831528412e-05,-23.9167461244,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_246154,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_246154_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.1702219858,0,-8.9831528412e-05,-23.9167461244,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262108, ""1"": 36}",0.0,99.986267,0.013733,,False,False,False
Paraguay_246154,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_246154_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-57.1702219858,0,-8.9831528412e-05,-23.9167461244,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-23.16195297241211;-31.540002822875977,-0.6292224526405334;-7.997079372406006,0,0.0,0,0.0,,,,,,,,,
Paraguay_246154,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_246154_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.1702219858,0,-8.9831528412e-05,-23.9167461244,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 261886, ""1"": 258}",0.0,99.901581,0.098419,,False,False,False
Paraguay_246154,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_246154_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-57.1702219858,0,-8.9831528412e-05,-23.9167461244,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1212.0;866.0;679.0;399.0;527.0;614.0;731.0;630.0;662.0;212.0;49.0;408.0;181.0,1851.0;2013.0;1940.0;2138.0;2080.0;3696.0;4968.0;4682.0;5330.0;516.0;78.0;4482.0;3219.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_247656,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_247656_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.054727352,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 243414, ""1"": 18730}",0.0,92.855072,7.144928,,False,False,False
Paraguay_247656,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_247656_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.054727352,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 241168, ""1"": 20976}",0.0,91.998291,8.001709,,False,False,False
Paraguay_247656,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_247656_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.054727352,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-40.09366989135742;-47.17520523071289,4.772086143493652;-5.909398078918457,0,0.0,0,0.0,,,,,,,,,
Paraguay_247656,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_247656_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.054727352,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 240981, ""1"": 21163}",0.0,91.926956,8.073044,,False,False,False
Paraguay_247656,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_247656_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-57.2162157284,0,-8.9831528412e-05,-24.054727352,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1249.0;902.0;659.0;420.0;433.0;546.0;606.0;521.0;521.0;128.0;52.0;217.0;121.0,1783.0;4880.0;5472.0;7450.0;4058.0;5813.0;6608.0;7678.0;6443.0;616.0;65.0;6740.0;5444.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_252217,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_252217_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-56.1583596498,0,-8.9831528412e-05,-23.5028024415,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_252217,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_252217_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.1583596498,0,-8.9831528412e-05,-23.5028024415,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 6366, ""0"": 255478, ""1"": 300}",2.428436,97.457123,0.114441,,False,False,False
Paraguay_252217,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_252217_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-56.1583596498,0,-8.9831528412e-05,-23.5028024415,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-23.751296997070312;-47.64533615112305,-0.6150626540184021;-7.592186450958252,0,0.0,0,0.0,,,,,,,,,
Paraguay_252217,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_252217_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.1583596498,0,-8.9831528412e-05,-23.5028024415,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 256040, ""1"": 6104}",0.0,97.671509,2.328491,,False,False,False
Paraguay_252217,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_252217_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-56.1583596498,0,-8.9831528412e-05,-23.5028024415,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1551.0;1250.0;1157.0;900.0;1211.0;1749.0;2073.0;1795.0;2163.0;650.0;331.0;1537.0;896.0,3971.0;4052.0;3994.0;4176.0;4263.0;5073.0;5679.0;5218.0;5967.0;1297.0;589.0;4837.0;3487.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_271769,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_271769_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-56.6182970753,0,-8.9831528412e-05,-23.4108149564,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262072, ""1"": 72}",0.0,99.972534,0.027466,,False,False,False
Paraguay_271769,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_271769_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.6182970753,0,-8.9831528412e-05,-23.4108149564,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 259531, ""1"": 2613}",0.0,99.00322,0.99678,,False,False,False
Paraguay_271769,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_271769_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-56.6182970753,0,-8.9831528412e-05,-23.4108149564,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-32.7183837890625;-47.37569046020508,0.5949988961219788;-7.679908752441406,0,0.0,0,0.0,,,,,,,,,
Paraguay_271769,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_271769_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-56.6182970753,0,-8.9831528412e-05,-23.4108149564,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 159948, ""1"": 102196}",0.0,61.01532,38.98468,,False,False,False
Paraguay_271769,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_271769_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-56.6182970753,0,-8.9831528412e-05,-23.4108149564,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1253.0;948.0;764.0;545.0;627.0;717.0;825.0;752.0;829.0;271.0;83.0;552.0;306.0,1611.0;2446.0;2549.0;2709.0;2499.0;3670.0;4922.0;4690.0;5386.0;658.0;124.0;4466.0;3500.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_280900,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_280900_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.2622094709,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 261874, ""1"": 270}",0.0,99.897003,0.102997,,False,False,False
Paraguay_280900,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_280900_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.2622094709,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 2, ""0"": 255557, ""1"": 6585}",0.000763,97.487259,2.511978,,False,False,False
Paraguay_280900,Paraguay,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Paraguay_280900_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-57.2622094709,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-27.962377548217773;-44.13162612915039,1.762710452079773;-6.021251201629639,0,0.0,0,0.0,,,,,,,,,
Paraguay_280900,Paraguay,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Paraguay_280900_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.2622094709,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 248555, ""1"": 13589}",0.0,94.816208,5.183792,,False,False,False
Paraguay_280900,Paraguay,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Paraguay_280900_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-57.2622094709,0,-8.9831528412e-05,-23.4568086989,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1189.0;842.0;632.0;371.0;472.0;718.0;852.0;699.0;737.0;145.0;35.0;231.0;109.0,1837.0;2857.0;3090.0;3494.0;2878.0;3643.0;4885.0;4977.0;5364.0;502.0;47.0;4407.0;4536.0,0,0.0,0,0.0,,,,,,,,,
Paraguay_284928,Paraguay,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Paraguay_284928_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-57.4921781836,0,-8.9831528412e-05,-24.6986397477,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Paraguay_284928,Paraguay,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Paraguay_284928_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-57.4921781836,0,-8.9831528412e-05,-24.6986397477,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
